id,Погибло,Погибло детей,Ранено,Ранено детей
490033176,0,0,0,0
490115660,0,0,0,0
490111045,0,0,0,0
490014468,0,0,0,0
490105861,0,0,0,0
490032697,0,0,0,0
490072287,0,0,0,0
490023704,0,0,0,0
490100929,0,0,0,0
490124192,0,0,0,0
490080509,0,0,0,0
490069305,0,0,0,0
490107139,0,0,0,0
490006499,0,0,0,0
490111577,0,0,0,0
490090203,0,0,0,0
490080611,0,0,0,0
490067281,0,0,0,0
490100328,0,0,0,0
490046749,0,0,0,0
490042649,0,0,0,0
490075882,0,0,0,0
490073041,0,0,0,0
490049820,0,0,0,0
490043682,0,0,0,0
490036722,0,0,0,0
490123628,0,0,0,0
490041733,0,0,0,0
490060380,0,0,0,0
490012105,0,0,0,0
490103424,0,0,0,0
490102991,0,0,0,0
490118696,0,0,0,0
490036019,0,0,0,0
490042799,0,0,0,0
490098225,0,0,0,0
490103283,0,0,0,0
490045730,0,0,0,0
490040073,0,0,0,0
490016033,0,0,0,0
490107768,0,0,0,0
490011270,0,0,0,0
490101214,0,0,0,0
490041458,0,0,0,0
490101544,0,0,0,0
490033704,0,0,0,0
490045384,0,0,0,0
490082626,0,0,0,0
490061724,0,0,0,0
490034176,0,0,0,0
490076351,0,0,0,0
490095610,0,0,0,0
490085568,0,0,0,0
490090318,0,0,0,0
490021454,0,0,0,0
490025248,0,0,0,0
490008001,0,0,0,0
490039023,0,0,0,0
490102866,0,0,0,0
490033430,0,0,0,0
490085382,0,0,0,0
490106790,0,0,0,0
490086154,0,0,0,0
490108041,0,0,0,0
490042933,0,0,0,0
490116800,0,0,0,0
490014823,0,0,0,0
490043264,0,0,0,0
490008448,0,0,0,0
490104299,0,0,0,0
490098021,0,0,0,0
490025656,0,0,0,0
490001836,0,0,0,0
490119893,0,0,0,0
490028240,0,0,0,0
490049105,0,0,0,0
490119753,0,0,0,0
490080596,0,0,0,0
490074040,0,0,0,0
490051728,0,0,0,0
490070458,0,0,0,0
490066700,0,0,0,0
490034828,0,0,0,0
490099567,0,0,0,0
490029061,0,0,0,0
490085562,0,0,0,0
490087642,0,0,0,0
490029764,0,0,0,0
490065916,0,0,0,0
490124623,0,0,0,0
490050353,0,0,0,0
490077440,0,0,0,0
490041337,0,0,0,0
490101925,0,0,0,0
490043272,0,0,0,0
490053305,0,0,0,0
490075600,0,0,0,0
490057074,0,0,0,0
490009537,0,0,0,0
490030435,0,0,0,0
490105529,0,0,0,0
490114897,0,0,0,0
490114654,0,0,0,0
490005515,0,0,0,0
490106385,0,0,0,0
490055689,0,0,0,0
490033156,0,0,0,0
490069686,0,0,0,0
490114873,0,0,0,0
490023022,0,0,0,0
490109391,0,0,0,0
490023195,0,0,0,0
490057668,0,0,0,0
490096068,0,0,0,0
490046704,0,0,0,0
490115743,0,0,0,0
490039739,0,0,0,0
490082298,0,0,0,0
490113746,0,0,0,0
490010552,0,0,0,0
490095368,0,0,0,0
490010334,0,0,0,0
490011176,0,0,0,0
490035579,0,0,0,0
490045894,0,0,0,0
490029698,0,0,0,0
490112090,0,0,0,0
490105104,0,0,0,0
490086548,0,0,0,0
490008342,0,0,0,0
490063768,0,0,0,0
490066004,0,0,0,0
490064369,0,0,0,0
490113103,0,0,0,0
490100308,0,0,0,0
490079443,0,0,0,0
490024336,0,0,0,0
490085849,0,0,0,0
490056837,0,0,0,0
490115105,0,0,0,0
490098460,0,0,0,0
490082357,0,0,0,0
490057984,0,0,0,0
490098681,0,0,0,0
490095732,0,0,0,0
490019727,0,0,0,0
490075291,0,0,0,0
490057282,0,0,0,0
490036744,0,0,0,0
490025517,0,0,0,0
490095596,0,0,0,0
490090771,0,0,0,0
490087330,0,0,0,0
490047204,0,0,0,0
490048988,0,0,0,0
490032464,0,0,0,0
490051155,0,0,0,0
490006399,0,0,0,0
490063805,0,0,0,0
490027088,0,0,0,0
490024805,0,0,0,0
490062971,0,0,0,0
490024575,0,0,0,0
490051646,0,0,0,0
490003599,0,0,0,0
490092689,0,0,0,0
490090709,0,0,0,0
490048040,0,0,0,0
490014181,0,0,0,0
490016765,0,0,0,0
490065792,0,0,0,0
490111076,0,0,0,0
490028407,0,0,0,0
490111590,0,0,0,0
490048159,0,0,0,0
490049984,0,0,0,0
490092486,0,0,0,0
490017729,0,0,0,0
490020114,0,0,0,0
490035508,0,0,0,0
490019783,0,0,0,0
490081845,0,0,0,0
490033238,0,0,0,0
490089878,0,0,0,0
490101308,0,0,0,0
490087057,0,0,0,0
490021560,0,0,0,0
490116661,0,0,0,0
490067504,0,0,0,0
490123799,0,0,0,0
490114071,0,0,0,0
490025760,0,0,0,0
490081112,0,0,0,0
490116525,0,0,0,0
490020155,0,0,0,0
490105213,0,0,0,0
490055422,0,0,0,0
490086979,0,0,0,0
490097311,0,0,0,0
490033926,0,0,0,0
490047877,0,0,0,0
490099408,0,0,0,0
490104515,0,0,0,0
490124919,0,0,0,0
490080256,0,0,0,0
490039992,0,0,0,0
490105411,0,0,0,0
490063541,0,0,0,0
490072122,0,0,0,0
490017952,0,0,0,0
490018483,0,0,0,0
490103556,0,0,0,0
490041451,0,0,0,0
490030554,0,0,0,0
490060776,0,0,0,0
490099615,0,0,0,0
490060418,0,0,0,0
490113990,0,0,0,0
490019714,0,0,0,0
490072557,0,0,0,0
490121978,0,0,0,0
490062839,0,0,0,0
490029150,0,0,0,0
490083527,0,0,0,0
490003106,0,0,0,0
490096926,0,0,0,0
490112289,0,0,0,0
490102617,0,0,0,0
490073520,0,0,0,0
490081480,0,0,0,0
490033971,0,0,0,0
490085058,0,0,0,0
490023221,0,0,0,0
490063129,0,0,0,0
490114668,0,0,0,0
490110018,0,0,0,0
490110110,0,0,0,0
490013952,0,0,0,0
490084187,0,0,0,0
490055745,0,0,0,0
490095223,0,0,0,0
490009572,0,0,0,0
490082076,0,0,0,0
490041312,0,0,0,0
490012367,0,0,0,0
490059763,0,0,0,0
490001286,0,0,0,0
490106742,0,0,0,0
490061834,0,0,0,0
490018181,0,0,0,0
490021018,0,0,0,0
490053268,0,0,0,0
490113856,0,0,0,0
490075846,0,0,0,0
490089921,0,0,0,0
490079697,0,0,0,0
490039170,0,0,0,0
490068009,0,0,0,0
490110969,0,0,0,0
490106668,0,0,0,0
490056630,0,0,0,0
490011783,0,0,0,0
490046529,0,0,0,0
490082189,0,0,0,0
490096744,0,0,0,0
490075508,0,0,0,0
490090071,0,0,0,0
490069341,0,0,0,0
490021742,0,0,0,0
490063708,0,0,0,0
490010104,0,0,0,0
490011539,0,0,0,0
490114609,0,0,0,0
490083539,0,0,0,0
490007090,0,0,0,0
490121809,0,0,0,0
490117228,0,0,0,0
490016735,0,0,0,0
490010309,0,0,0,0
490014010,0,0,0,0
490109614,0,0,0,0
490046118,0,0,0,0
490015998,0,0,0,0
490102014,0,0,0,0
490075035,0,0,0,0
490023070,0,0,0,0
490015366,0,0,0,0
490010373,0,0,0,0
490019162,0,0,0,0
490074217,0,0,0,0
490068171,0,0,0,0
490076876,0,0,0,0
490093062,0,0,0,0
490040310,0,0,0,0
490038391,0,0,0,0
490103397,0,0,0,0
490048251,0,0,0,0
490030637,0,0,0,0
490055248,0,0,0,0
490052728,0,0,0,0
490039949,0,0,0,0
490091441,0,0,0,0
490015311,0,0,0,0
490115276,0,0,0,0
490039893,0,0,0,0
490105330,0,0,0,0
490019924,0,0,0,0
490038238,0,0,0,0
490012362,0,0,0,0
490100792,0,0,0,0
490003218,0,0,0,0
490082240,0,0,0,0
490017677,0,0,0,0
490038586,0,0,0,0
490041008,0,0,0,0
490019771,0,0,0,0
490031334,0,0,0,0
490017144,0,0,0,0
490012710,0,0,0,0
490066575,0,0,0,0
490093844,0,0,0,0
490039382,0,0,0,0
490084685,0,0,0,0
490038472,0,0,0,0
490019402,0,0,0,0
490044720,0,0,0,0
490091377,0,0,0,0
490091594,0,0,0,0
490107276,0,0,0,0
490022503,0,0,0,0
490089704,0,0,0,0
490111199,0,0,0,0
490020061,0,0,0,0
490057023,0,0,0,0
490070048,0,0,0,0
490114450,0,0,0,0
490054104,0,0,0,0
490105408,0,0,0,0
490086879,0,0,0,0
490045686,0,0,0,0
490015209,0,0,0,0
490023361,0,0,0,0
490034494,0,0,0,0
490096088,0,0,0,0
490041264,0,0,0,0
490002982,0,0,0,0
490111351,0,0,0,0
490045751,0,0,0,0
490020936,0,0,0,0
490047630,0,0,0,0
490037329,0,0,0,0
490118164,0,0,0,0
490064821,0,0,0,0
490124785,0,0,0,0
490116750,0,0,0,0
490107256,0,0,0,0
490012253,0,0,0,0
490004965,0,0,0,0
490069902,0,0,0,0
490079791,0,0,0,0
490077631,0,0,0,0
490055458,0,0,0,0
490039096,0,0,0,0
490062911,0,0,0,0
490034897,0,0,0,0
490010914,0,0,0,0
490004612,0,0,0,0
490054283,0,0,0,0
490019937,0,0,0,0
490055087,0,0,0,0
490044370,0,0,0,0
490051063,0,0,0,0
490088711,0,0,0,0
490100915,0,0,0,0
490107190,0,0,0,0
490034531,0,0,0,0
490036384,0,0,0,0
490037755,0,0,0,0
490020957,0,0,0,0
490118455,0,0,0,0
490000962,0,0,0,0
490058776,0,0,0,0
490041124,0,0,0,0
490121753,0,0,0,0
490020288,0,0,0,0
490060606,0,0,0,0
490037682,0,0,0,0
490027610,0,0,0,0
490074052,0,0,0,0
490006079,0,0,0,0
490018502,0,0,0,0
490119428,0,0,0,0
490081420,0,0,0,0
490037766,0,0,0,0
490020821,0,0,0,0
490059790,0,0,0,0
490024984,0,0,0,0
490120448,0,0,0,0
490063349,0,0,0,0
490095322,0,0,0,0
490037974,0,0,0,0
490050268,0,0,0,0
490070387,0,0,0,0
490002919,0,0,0,0
490072463,0,0,0,0
490058401,0,0,0,0
490049837,0,0,0,0
490058802,0,0,0,0
490005851,0,0,0,0
490008267,0,0,0,0
490064857,0,0,0,0
490111423,0,0,0,0
490067777,0,0,0,0
490116989,0,0,0,0
490108810,0,0,0,0
490080140,0,0,0,0
490007578,0,0,0,0
490063168,0,0,0,0
490093282,0,0,0,0
490035367,0,0,0,0
490020511,0,0,0,0
490025822,0,0,0,0
490038799,0,0,0,0
490037561,0,0,0,0
490019432,0,0,0,0
490028688,0,0,0,0
490124805,0,0,0,0
490029159,0,0,0,0
490078506,0,0,0,0
490090124,0,0,0,0
490045062,0,0,0,0
490051835,0,0,0,0
490020985,0,0,0,0
490013161,0,0,0,0
490087832,0,0,0,0
490091528,0,0,0,0
490101808,0,0,0,0
490115191,0,0,0,0
490059220,0,0,0,0
490045315,0,0,0,0
490081818,0,0,0,0
490002515,0,0,0,0
490021737,0,0,0,0
490034069,0,0,0,0
490044636,0,0,0,0
490058777,0,0,0,0
490121706,0,0,0,0
490075510,0,0,0,0
490023991,0,0,0,0
490073827,0,0,0,0
490029593,0,0,0,0
490087784,0,0,0,0
490071298,0,0,0,0
490032420,0,0,0,0
490054748,0,0,0,0
490073004,0,0,0,0
490036586,0,0,0,0
490032426,0,0,0,0
490058001,0,0,0,0
490029064,0,0,0,0
490116064,0,0,0,0
490094797,0,0,0,0
490042696,0,0,0,0
490100106,0,0,0,0
490109332,0,0,0,0
490075170,0,0,0,0
490092342,0,0,0,0
490085288,0,0,0,0
490014488,0,0,0,0
490124318,0,0,0,0
490020659,0,0,0,0
490111921,0,0,0,0
490092314,0,0,0,0
490108236,0,0,0,0
490050396,0,0,0,0
490118254,0,0,0,0
490093619,0,0,0,0
490013874,0,0,0,0
490090851,0,0,0,0
490091889,0,0,0,0
490111510,0,0,0,0
490097433,0,0,0,0
490013069,0,0,0,0
490047490,0,0,0,0
490110773,0,0,0,0
490067336,0,0,0,0
490037441,0,0,0,0
490092312,0,0,0,0
490080192,0,0,0,0
490087707,0,0,0,0
490079168,0,0,0,0
490109952,0,0,0,0
490038978,0,0,0,0
490124239,0,0,0,0
490118796,0,0,0,0
490062937,0,0,0,0
490119774,0,0,0,0
490089322,0,0,0,0
490001727,0,0,0,0
490053661,0,0,0,0
490055790,0,0,0,0
490036770,0,0,0,0
490061846,0,0,0,0
490069849,0,0,0,0
490051636,0,0,0,0
490002529,0,0,0,0
490070423,0,0,0,0
490103623,0,0,0,0
490094215,0,0,0,0
490100406,0,0,0,0
490052414,0,0,0,0
490101706,0,0,0,0
490012549,0,0,0,0
490085746,0,0,0,0
490044024,0,0,0,0
490104762,0,0,0,0
490018994,0,0,0,0
490078202,0,0,0,0
490033511,0,0,0,0
490062012,0,0,0,0
490100948,0,0,0,0
490047595,0,0,0,0
490096899,0,0,0,0
490068236,0,0,0,0
490122939,0,0,0,0
490100817,0,0,0,0
490048241,0,0,0,0
490010755,0,0,0,0
490056150,0,0,0,0
490049215,0,0,0,0
490022580,0,0,0,0
490119600,0,0,0,0
490100313,0,0,0,0
490101392,0,0,0,0
490056736,0,0,0,0
490110500,0,0,0,0
490072084,0,0,0,0
490014981,0,0,0,0
490035926,0,0,0,0
490057875,0,0,0,0
490006924,0,0,0,0
490017751,0,0,0,0
490062112,0,0,0,0
490062735,0,0,0,0
490099036,0,0,0,0
490087401,0,0,0,0
490077236,0,0,0,0
490039084,0,0,0,0
490110201,0,0,0,0
490081509,0,0,0,0
490016043,0,0,0,0
490082525,0,0,0,0
490012679,0,0,0,0
490121874,0,0,0,0
490074728,0,0,0,0
490067772,0,0,0,0
490020240,0,0,0,0
490118328,0,0,0,0
490102004,0,0,0,0
490028576,0,0,0,0
490099480,0,0,0,0
490000911,0,0,0,0
490071829,0,0,0,0
490059969,0,0,0,0
490026045,0,0,0,0
490065256,0,0,0,0
490023136,0,0,0,0
490047495,0,0,0,0
490076899,0,0,0,0
490018301,0,0,0,0
490076928,0,0,0,0
490068010,0,0,0,0
490105556,0,0,0,0
490064709,0,0,0,0
490058861,0,0,0,0
490031948,0,0,0,0
490044461,0,0,0,0
490079472,0,0,0,0
490122059,0,0,0,0
490100468,0,0,0,0
490103388,0,0,0,0
490084471,0,0,0,0
490080053,0,0,0,0
490119942,0,0,0,0
490086732,0,0,0,0
490073540,0,0,0,0
490016102,0,0,0,0
490061438,0,0,0,0
490038013,0,0,0,0
490093042,0,0,0,0
490041072,0,0,0,0
490078486,0,0,0,0
490048030,0,0,0,0
490020086,0,0,0,0
490051444,0,0,0,0
490026358,0,0,0,0
490094764,0,0,0,0
490077606,0,0,0,0
490006554,0,0,0,0
490115362,0,0,0,0
490103292,0,0,0,0
490059156,0,0,0,0
490105298,0,0,0,0
490080246,0,0,0,0
490018204,0,0,0,0
490053628,0,0,0,0
490015367,0,0,0,0
490085230,0,0,0,0
490038841,0,0,0,0
490086765,0,0,0,0
490043451,0,0,0,0
490061666,0,0,0,0
490080055,0,0,0,0
490044761,0,0,0,0
490023752,0,0,0,0
490043626,0,0,0,0
490089830,0,0,0,0
490050493,0,0,0,0
490097406,0,0,0,0
490055819,0,0,0,0
490088760,0,0,0,0
490018070,0,0,0,0
490104623,0,0,0,0
490060462,0,0,0,0
490054310,0,0,0,0
490016227,0,0,0,0
490027650,0,0,0,0
490028125,0,0,0,0
490054159,0,0,0,0
490004213,0,0,0,0
490063052,0,0,0,0
490001203,0,0,0,0
490061253,0,0,0,0
490001295,0,0,0,0
490069992,0,0,0,0
490004410,0,0,0,0
490108270,0,0,0,0
490032287,0,0,0,0
490012232,0,0,0,0
490027928,0,0,0,0
490095836,0,0,0,0
490030094,0,0,0,0
490012593,0,0,0,0
490072377,0,0,0,0
490068172,0,0,0,0
490033866,0,0,0,0
490031300,0,0,0,0
490091340,0,0,0,0
490060349,0,0,0,0
490012849,0,0,0,0
490118007,0,0,0,0
490039090,0,0,0,0
490060967,0,0,0,0
490030026,0,0,0,0
490060408,0,0,0,0
490073011,0,0,0,0
490095529,0,0,0,0
490041496,0,0,0,0
490065970,0,0,0,0
490053334,0,0,0,0
490109144,0,0,0,0
490004603,0,0,0,0
490108128,0,0,0,0
490097181,0,0,0,0
490077403,0,0,0,0
490120145,0,0,0,0
490057111,0,0,0,0
490123714,0,0,0,0
490007327,0,0,0,0
490102238,0,0,0,0
490068912,0,0,0,0
490066443,0,0,0,0
490109344,0,0,0,0
490015269,0,0,0,0
490113313,0,0,0,0
490108833,0,0,0,0
490013736,0,0,0,0
490010762,0,0,0,0
490013764,0,0,0,0
490045241,0,0,0,0
490025500,0,0,0,0
490046616,0,0,0,0
490053614,0,0,0,0
490027999,0,0,0,0
490046678,0,0,0,0
490061864,0,0,0,0
490086510,0,0,0,0
490088344,0,0,0,0
490070647,0,0,0,0
490115621,0,0,0,0
490103122,0,0,0,0
490046949,0,0,0,0
490071947,0,0,0,0
490064611,0,0,0,0
490098975,0,0,0,0
490116507,0,0,0,0
490010431,0,0,0,0
490055502,0,0,0,0
490094657,0,0,0,0
490054216,0,0,0,0
490046061,0,0,0,0
490092872,0,0,0,0
490059169,0,0,0,0
490083560,0,0,0,0
490093448,0,0,0,0
490043895,0,0,0,0
490027496,0,0,0,0
490110385,0,0,0,0
490001390,0,0,0,0
490087486,0,0,0,0
490108130,0,0,0,0
490108905,0,0,0,0
490105631,0,0,0,0
490123286,0,0,0,0
490013708,0,0,0,0
490040661,0,0,0,0
490037075,0,0,0,0
490123974,0,0,0,0
490076909,0,0,0,0
490032905,0,0,0,0
490005216,0,0,0,0
490028479,0,0,0,0
490009733,0,0,0,0
490021431,0,0,0,0
490071444,0,0,0,0
490023189,0,0,0,0
490042694,0,0,0,0
490106185,0,0,0,0
490107845,0,0,0,0
490079020,0,0,0,0
490097836,0,0,0,0
490060513,0,0,0,0
490091189,0,0,0,0
490056177,0,0,0,0
490008642,0,0,0,0
490098770,0,0,0,0
490040958,0,0,0,0
490049693,0,0,0,0
490012932,0,0,0,0
490053285,0,0,0,0
490074855,0,0,0,0
490076303,0,0,0,0
490012507,0,0,0,0
490031107,0,0,0,0
490112999,0,0,0,0
490078932,0,0,0,0
490061856,0,0,0,0
490119016,0,0,0,0
490005985,0,0,0,0
490016073,0,0,0,0
490042642,0,0,0,0
490078425,0,0,0,0
490066900,0,0,0,0
490095827,0,0,0,0
490035727,0,0,0,0
490059729,0,0,0,0
490020260,0,0,0,0
490008921,0,0,0,0
490048009,0,0,0,0
490054610,0,0,0,0
490006336,0,0,0,0
490063105,0,0,0,0
490049437,0,0,0,0
490123014,0,0,0,0
490093531,0,0,0,0
490025075,0,0,0,0
490095851,0,0,0,0
490077245,0,0,0,0
490087751,0,0,0,0
490055298,0,0,0,0
490064293,0,0,0,0
490033809,0,0,0,0
490016754,0,0,0,0
490122766,0,0,0,0
490033643,0,0,0,0
490025942,0,0,0,0
490062953,0,0,0,0
490076986,0,0,0,0
490122229,0,0,0,0
490063525,0,0,0,0
490064189,0,0,0,0
490036949,0,0,0,0
490026956,0,0,0,0
490017490,0,0,0,0
490037473,0,0,0,0
490076763,0,0,0,0
490059982,0,0,0,0
490058365,0,0,0,0
490011225,0,0,0,0
490069710,0,0,0,0
490088024,0,0,0,0
490123998,0,0,0,0
490057108,0,0,0,0
490116670,0,0,0,0
490024186,0,0,0,0
490064887,0,0,0,0
490051378,0,0,0,0
490083692,0,0,0,0
490043699,0,0,0,0
490085380,0,0,0,0
490108637,0,0,0,0
490004260,0,0,0,0
490065048,0,0,0,0
490077911,0,0,0,0
490088429,0,0,0,0
490124537,0,0,0,0
490043524,0,0,0,0
490060392,0,0,0,0
490121819,0,0,0,0
490111213,0,0,0,0
490097446,0,0,0,0
490065588,0,0,0,0
490077325,0,0,0,0
490115459,0,0,0,0
490010265,0,0,0,0
490046402,0,0,0,0
490096630,0,0,0,0
490081590,0,0,0,0
490051165,0,0,0,0
490003693,0,0,0,0
490092970,0,0,0,0
490047269,0,0,0,0
490094556,0,0,0,0
490035446,0,0,0,0
490016813,0,0,0,0
490036330,0,0,0,0
490098141,0,0,0,0
490059694,0,0,0,0
490124312,0,0,0,0
490122822,0,0,0,0
490099060,0,0,0,0
490038895,0,0,0,0
490027762,0,0,0,0
490069928,0,0,0,0
490110703,0,0,0,0
490095167,0,0,0,0
490030005,0,0,0,0
490118550,0,0,0,0
490068496,0,0,0,0
490058459,0,0,0,0
490080662,0,0,0,0
490097970,0,0,0,0
490015740,0,0,0,0
490098156,0,0,0,0
490077591,0,0,0,0
490011356,0,0,0,0
490010690,0,0,0,0
490075713,0,0,0,0
490078454,0,0,0,0
490021771,0,0,0,0
490027028,0,0,0,0
490035626,0,0,0,0
490008020,0,0,0,0
490123671,0,0,0,0
490009581,0,0,0,0
490018802,0,0,0,0
490015824,0,0,0,0
490046384,0,0,0,0
490114866,0,0,0,0
490023283,0,0,0,0
490117068,0,0,0,0
490114049,0,0,0,0
490076400,0,0,0,0
490083188,0,0,0,0
490120551,0,0,0,0
490082256,0,0,0,0
490106764,0,0,0,0
490034773,0,0,0,0
490040356,0,0,0,0
490099835,0,0,0,0
490048629,0,0,0,0
490033695,0,0,0,0
490116664,0,0,0,0
490090721,0,0,0,0
490122223,0,0,0,0
490025632,0,0,0,0
490109749,0,0,0,0
490046639,0,0,0,0
490029023,0,0,0,0
490069469,0,0,0,0
490036252,0,0,0,0
490014852,0,0,0,0
490076812,0,0,0,0
490118236,0,0,0,0
490053805,0,0,0,0
490043364,0,0,0,0
490069334,0,0,0,0
490027289,0,0,0,0
490012837,0,0,0,0
490111707,0,0,0,0
490120254,0,0,0,0
490086126,0,0,0,0
490052246,0,0,0,0
490119686,0,0,0,0
490064199,0,0,0,0
490050214,0,0,0,0
490120181,0,0,0,0
490043543,0,0,0,0
490071250,0,0,0,0
490122684,0,0,0,0
490032953,0,0,0,0
490085286,0,0,0,0
490111128,0,0,0,0
490083257,0,0,0,0
490068893,0,0,0,0
490030776,0,0,0,0
490090564,0,0,0,0
490085730,0,0,0,0
490084368,0,0,0,0
490121257,0,0,0,0
490060961,0,0,0,0
490082865,0,0,0,0
490081164,0,0,0,0
490049209,0,0,0,0
490105033,0,0,0,0
490022807,0,0,0,0
490048730,0,0,0,0
490006377,0,0,0,0
490048063,0,0,0,0
490074922,0,0,0,0
490023533,0,0,0,0
490078795,0,0,0,0
490071767,0,0,0,0
490039732,0,0,0,0
490085774,0,0,0,0
490015973,0,0,0,0
490067716,0,0,0,0
490113699,0,0,0,0
490069900,0,0,0,0
490015237,0,0,0,0
490082804,0,0,0,0
490025571,0,0,0,0
490109526,0,0,0,0
490084985,0,0,0,0
490017147,0,0,0,0
490052938,0,0,0,0
490019140,0,0,0,0
490031671,0,0,0,0
490118499,0,0,0,0
490036309,0,0,0,0
490057510,0,0,0,0
490079367,0,0,0,0
490089843,0,0,0,0
490033771,0,0,0,0
490062093,0,0,0,0
490078553,0,0,0,0
490020669,0,0,0,0
490088387,0,0,0,0
490067860,0,0,0,0
490015188,0,0,0,0
490055285,0,0,0,0
490007920,0,0,0,0
490048331,0,0,0,0
490031360,0,0,0,0
490099487,0,0,0,0
490063590,0,0,0,0
490092781,0,0,0,0
490107706,0,0,0,0
490014081,0,0,0,0
490047923,0,0,0,0
490122127,0,0,0,0
490073272,0,0,0,0
490003701,0,0,0,0
490055122,0,0,0,0
490031747,0,0,0,0
490099650,0,0,0,0
490120080,0,0,0,0
490086386,0,0,0,0
490088445,0,0,0,0
490113527,0,0,0,0
490119658,0,0,0,0
490108228,0,0,0,0
490053417,0,0,0,0
490083751,0,0,0,0
490091213,0,0,0,0
490114293,0,0,0,0
490108205,0,0,0,0
490107873,0,0,0,0
490116050,0,0,0,0
490053842,0,0,0,0
490003830,0,0,0,0
490100906,0,0,0,0
490089569,0,0,0,0
490115576,0,0,0,0
490044431,0,0,0,0
490028811,0,0,0,0
490057954,0,0,0,0
490093194,0,0,0,0
490109039,0,0,0,0
490117401,0,0,0,0
490118211,0,0,0,0
490037739,0,0,0,0
490083766,0,0,0,0
490114205,0,0,0,0
490015953,0,0,0,0
490080065,0,0,0,0
490027935,0,0,0,0
490011892,0,0,0,0
490096784,0,0,0,0
490045125,0,0,0,0
490057220,0,0,0,0
490096810,0,0,0,0
490100889,0,0,0,0
490094265,0,0,0,0
490077169,0,0,0,0
490042658,0,0,0,0
490097268,0,0,0,0
490109216,0,0,0,0
490045272,0,0,0,0
490097942,0,0,0,0
490022047,0,0,0,0
490078635,0,0,0,0
490027810,0,0,0,0
490025591,0,0,0,0
490061429,0,0,0,0
490054339,0,0,0,0
490056180,0,0,0,0
490111554,0,0,0,0
490105899,0,0,0,0
490095859,0,0,0,0
490114811,0,0,0,0
490019386,0,0,0,0
490004546,0,0,0,0
490021487,0,0,0,0
490018565,0,0,0,0
490118759,0,0,0,0
490032176,0,0,0,0
490008623,0,0,0,0
490107438,0,0,0,0
490049256,0,0,0,0
490038777,0,0,0,0
490089265,0,0,0,0
490077633,0,0,0,0
490069021,0,0,0,0
490044057,0,0,0,0
490086114,0,0,0,0
490117549,0,0,0,0
490000912,0,0,0,0
490064101,0,0,0,0
490101248,0,0,0,0
490054527,0,0,0,0
490055667,0,0,0,0
490028845,0,0,0,0
490004707,0,0,0,0
490088319,0,0,0,0
490017404,0,0,0,0
490053117,0,0,0,0
490041200,0,0,0,0
490103404,0,0,0,0
490068607,0,0,0,0
490043233,0,0,0,0
490074376,0,0,0,0
490010087,0,0,0,0
490057657,0,0,0,0
490018005,0,0,0,0
490086045,0,0,0,0
490097302,0,0,0,0
490009060,0,0,0,0
490097038,0,0,0,0
490056006,0,0,0,0
490089432,0,0,0,0
490025373,0,0,0,0
490077864,0,0,0,0
490114478,0,0,0,0
490105736,0,0,0,0
490120805,0,0,0,0
490094145,0,0,0,0
490057918,0,0,0,0
490006699,0,0,0,0
490047654,0,0,0,0
490035623,0,0,0,0
490112288,0,0,0,0
490111449,0,0,0,0
490104444,0,0,0,0
490022452,0,0,0,0
490027237,0,0,0,0
490113304,0,0,0,0
490039352,0,0,0,0
490006871,0,0,0,0
490076005,0,0,0,0
490068331,0,0,0,0
490031817,0,0,0,0
490013666,0,0,0,0
490019824,0,0,0,0
490060866,0,0,0,0
490061313,0,0,0,0
490101195,0,0,0,0
490034124,0,0,0,0
490003581,0,0,0,0
490023807,0,0,0,0
490006324,0,0,0,0
490104532,0,0,0,0
490045713,0,0,0,0
490058448,0,0,0,0
490112147,0,0,0,0
490100939,0,0,0,0
490070823,0,0,0,0
490028679,0,0,0,0
490065028,0,0,0,0
490086705,0,0,0,0
490070029,0,0,0,0
490060087,0,0,0,0
490054435,0,0,0,0
490023996,0,0,0,0
490070592,0,0,0,0
490066518,0,0,0,0
490121157,0,0,0,0
490035080,0,0,0,0
490112319,0,0,0,0
490002437,0,0,0,0
490056054,0,0,0,0
490103699,0,0,0,0
490117830,0,0,0,0
490109566,0,0,0,0
490097877,0,0,0,0
490097480,0,0,0,0
490112434,0,0,0,0
490038211,0,0,0,0
490115002,0,0,0,0
490026337,0,0,0,0
490119178,0,0,0,0
490019601,0,0,0,0
490093882,0,0,0,0
490110846,0,0,0,0
490106278,0,0,0,0
490058339,0,0,0,0
490061769,0,0,0,0
490021289,0,0,0,0
490056750,0,0,0,0
490092767,0,0,0,0
490035269,0,0,0,0
490042350,0,0,0,0
490030268,0,0,0,0
490049653,0,0,0,0
490039196,0,0,0,0
490056726,0,0,0,0
490042709,0,0,0,0
490018662,0,0,0,0
490022122,0,0,0,0
490118105,0,0,0,0
490114337,0,0,0,0
490043406,0,0,0,0
490016602,0,0,0,0
490116564,0,0,0,0
490049524,0,0,0,0
490046294,0,0,0,0
490112763,0,0,0,0
490016350,0,0,0,0
490067038,0,0,0,0
490023209,0,0,0,0
490021038,0,0,0,0
490094233,0,0,0,0
490056146,0,0,0,0
490017593,0,0,0,0
490036116,0,0,0,0
490026381,0,0,0,0
490011672,0,0,0,0
490063265,0,0,0,0
490096970,0,0,0,0
490109970,0,0,0,0
490087806,0,0,0,0
490101216,0,0,0,0
490118005,0,0,0,0
490043008,0,0,0,0
